ship,shipLabel,category_code,birth_year,presence,status,start_date,start_year,end_date,end_year,end_event_type,birth_date
http://www.example.com/myData/SL3_0115,HMS Heir Apparent Frederick,SL3_0115,1780,http://www.example.com/myData/presence_SL3_0115_03,UnderFitting,,,,,,1780-12-06
http://www.example.com/myData/SL3_0115,HMS Heir Apparent Frederick,SL3_0115,1780,http://www.example.com/myData/presence_SL3_0115_02,InNonCombatDuty,1812,1812.0,1814-12,1814.0,ShipConversion,1780-12-06
http://www.example.com/myData/SL3_0115,HMS Heir Apparent Frederick,SL3_0115,1780,http://www.example.com/myData/presence_SL3_0115_04,InOrdinary,1814-12,1814.0,1817-04-03,1817.0,E8_Acquisition,1780-12-06
http://www.example.com/myData/SL3_0140,HMS Lancaster,SL3_0140,1797,http://www.example.com/myData/presence_SL3_0140_02,UnderFitting,,,,,,1797-01-29
http://www.example.com/myData/SL3_0140,HMS Lancaster,SL3_0140,1797,http://www.example.com/myData/presence_SL3_0140_04,UnderRepair,,,,,,1797-01-29
http://www.example.com/myData/SL3_0140,HMS Lancaster,SL3_0140,1797,http://www.example.com/myData/presence_SL3_0140_06,UnderRepair,,,,,,1797-01-29
http://www.example.com/myData/SL3_0140,HMS Lancaster,SL3_0140,1797,http://www.example.com/myData/presence_SL3_0140_08,UnderRepair,,,,,,1797-01-29
http://www.example.com/myData/SL3_0140,HMS Lancaster,SL3_0140,1797,http://www.example.com/myData/presence_SL3_0140_01,InOrdinary,1797-01-29,1797.0,1797-02-13,1797.0,Fitting,1797-01-29
http://www.example.com/myData/SL3_0140,HMS Lancaster,SL3_0140,1797,http://www.example.com/myData/presence_SL3_0140_03,InCommission,1797-02-13,1797.0,1799-04,1799.0,Refit,1797-01-29
http://www.example.com/myData/SL3_0140,HMS Lancaster,SL3_0140,1797,http://www.example.com/myData/presence_SL3_0140_05,InCommission,1799-04,1799.0,1807-08,1807.0,ShipConversion,1797-01-29
http://www.example.com/myData/SL3_0140,HMS Lancaster,SL3_0140,1797,http://www.example.com/myData/presence_SL3_0140_07,InOrdinary,1807-10,1807.0,1808-10,1808.0,ShipConversion,1797-01-29
http://www.example.com/myData/SL3_0140,HMS Lancaster,SL3_0140,1797,http://www.example.com/myData/presence_SL3_0140_09,InNonCombatDuty,1808-10,1808.0,1815-03-11,1815.0,,1797-01-29
http://www.example.com/myData/SL3_0140,HMS Lancaster,SL3_0140,1797,http://www.example.com/myData/presence_SL3_0140_10,InNonCombatDuty,1815-03-11,1815.0,1832-01-02,1832.0,,1797-01-29
http://www.example.com/myData/SL3_0140,HMS Lancaster,SL3_0140,1797,http://www.example.com/myData/presence_SL3_0140_11,InOrdinary,1832-01-02,1832.0,1832-05-30,1832.0,E8_Acquisition,1797-01-29
http://www.example.com/myData/SL3_0144,HMS Prince Frederick,SL3_0144,1796,http://www.example.com/myData/presence_SL3_0144_02,UnderFitting,,,,,,1796-08-17
http://www.example.com/myData/SL3_0144,HMS Prince Frederick,SL3_0144,1796,http://www.example.com/myData/presence_SL3_0144_04,UnderFitting,,,,,,1796-08-17
http://www.example.com/myData/SL3_0144,HMS Prince Frederick,SL3_0144,1796,http://www.example.com/myData/presence_SL3_0144_06,UnderFitting,,,,,,1796-08-17
http://www.example.com/myData/SL3_0144,HMS Prince Frederick,SL3_0144,1796,http://www.example.com/myData/presence_SL3_0144_01,InNonCombatDuty,1796-08-17,1796.0,1797-09,1797.0,Fitting,1796-08-17
http://www.example.com/myData/SL3_0144,HMS Prince Frederick,SL3_0144,1796,http://www.example.com/myData/presence_SL3_0144_03,InNonCombatDuty,1797-09,1797.0,1800-04,1800.0,ShipConversion,1796-08-17
http://www.example.com/myData/SL3_0144,HMS Prince Frederick,SL3_0144,1796,http://www.example.com/myData/presence_SL3_0144_05,InNonCombatDuty,1800-04,1800.0,1803-12,1803.0,ShipConversion,1796-08-17
http://www.example.com/myData/SL3_0144,HMS Prince Frederick,SL3_0144,1796,http://www.example.com/myData/presence_SL3_0144_07,InNonCombatDuty,1803-12,1803.0,1815-02,1815.0,Decommissioning,1796-08-17
http://www.example.com/myData/SL3_0144,HMS Prince Frederick,SL3_0144,1796,http://www.example.com/myData/presence_SL3_0144_08,InOrdinary,1815-02,1815.0,1817-06-05,1817.0,E8_Acquisition,1796-08-17
http://www.example.com/myData/SL3_0150,HMS Hastings,SL3_0150,1819,http://www.example.com/myData/presence_SL3_0150_02,UnderRepair,,,,,,1819-06-22
http://www.example.com/myData/SL3_0150,HMS Hastings,SL3_0150,1819,http://www.example.com/myData/presence_SL3_0150_04,UnderRepair,,,,,,1819-06-22
http://www.example.com/myData/SL3_0150,HMS Hastings,SL3_0150,1819,http://www.example.com/myData/presence_SL3_0150_06,UnderRepair,,,,,,1819-06-22
http://www.example.com/myData/SL3_0150,HMS Hastings,SL3_0150,1819,http://www.example.com/myData/presence_SL3_0150_08,UnderRepair,,,,,,1819-06-22
http://www.example.com/myData/SL3_0150,HMS Hastings,SL3_0150,1819,http://www.example.com/myData/presence_SL3_0150_12,UnderRepair,,,,,,1819-06-22
http://www.example.com/myData/SL3_0150,HMS Hastings,SL3_0150,1819,http://www.example.com/myData/presence_SL3_0150_17,UnderRepair,,,,,,1819-06-22
http://www.example.com/myData/SL3_0150,HMS Hastings,SL3_0150,1819,http://www.example.com/myData/presence_SL3_0150_01,InOrdinary,1819-06-22,1819.0,1827-03,1827.0,Fitting,1819-06-22
http://www.example.com/myData/SL3_0150,HMS Hastings,SL3_0150,1819,http://www.example.com/myData/presence_SL3_0150_03,InOrdinary,1827-03,1827.0,1833-02,1833.0,FittingForSea,1819-06-22
http://www.example.com/myData/SL3_0150,HMS Hastings,SL3_0150,1819,http://www.example.com/myData/presence_SL3_0150_05,InCommission,1834-04-07,1834.0,1838-01,1838.0,Fitting,1819-06-22
http://www.example.com/myData/SL3_0150,HMS Hastings,SL3_0150,1819,http://www.example.com/myData/presence_SL3_0150_07,InNonCombatDuty,1838-01,1838.0,1838-07,1838.0,Fitting,1819-06-22
http://www.example.com/myData/SL3_0150,HMS Hastings,SL3_0150,1819,http://www.example.com/myData/presence_SL3_0150_09,InNonCombatDuty,1838-07,1838.0,1839-06-04,1839.0,Commissioning,1819-06-22
http://www.example.com/myData/SL3_0150,HMS Hastings,SL3_0150,1819,http://www.example.com/myData/presence_SL3_0150_10,InCommission,1839-06-04,1839.0,1842-02-03,1842.0,Decommissioning,1819-06-22
http://www.example.com/myData/SL3_0150,HMS Hastings,SL3_0150,1819,http://www.example.com/myData/presence_SL3_0150_11,PaidOff,1842-02-03,1842.0,1842-02,1842.0,ShipConversion,1819-06-22
http://www.example.com/myData/SL3_0150,HMS Hastings,SL3_0150,1819,http://www.example.com/myData/presence_SL3_0150_13,InOrdinary,1842-02,1842.0,1848-04-10,1848.0,Recommissioning,1819-06-22
http://www.example.com/myData/SL3_0150,HMS Hastings,SL3_0150,1819,http://www.example.com/myData/presence_SL3_0150_14,UnderRepair,1848-04-10,1848.0,,,,1819-06-22
http://www.example.com/myData/SL3_0150,HMS Hastings,SL3_0150,1819,http://www.example.com/myData/presence_SL3_0150_15,InCommission,1848-04,1848.0,1853-05-06,1853.0,Decommissioning,1819-06-22
http://www.example.com/myData/SL3_0150,HMS Hastings,SL3_0150,1819,http://www.example.com/myData/presence_SL3_0150_16,PaidOff,1853-05-06,1853.0,1853,1853.0,ShipConversion,1819-06-22
http://www.example.com/myData/SL3_0151,HMS Cumberland,SL3_0151,1833,http://www.example.com/myData/presence_SL3_0151_06,InCommission,,,1854-10-27,1854.0,Decommissioning,1833-10-09
http://www.example.com/myData/SL3_0151,HMS Cumberland,SL3_0151,1833,http://www.example.com/myData/presence_SL3_0151_10,InCommission,,,1859-08-05,1859.0,Decommissioning,1833-10-09
http://www.example.com/myData/SL3_0151,HMS Cumberland,SL3_0151,1833,http://www.example.com/myData/presence_SL3_0151_03,InOrdinary,,,,,,1833-10-09
http://www.example.com/myData/SL3_0151,HMS Cumberland,SL3_0151,1833,http://www.example.com/myData/presence_SL3_0151_01,InOrdinary,1833-10-09,1833.0,1845-08,1845.0,Fitting,1833-10-09
http://www.example.com/myData/SL3_0151,HMS Cumberland,SL3_0151,1833,http://www.example.com/myData/presence_SL3_0151_02,UnderFitting,1845-08,1845.0,,,,1833-10-09
http://www.example.com/myData/SL3_0151,HMS Cumberland,SL3_0151,1833,http://www.example.com/myData/presence_SL3_0151_04,InNonCombatDuty,1850-08-31,1850.0,1851-01,1851.0,Fitting,1833-10-09
http://www.example.com/myData/SL3_0151,HMS Cumberland,SL3_0151,1833,http://www.example.com/myData/presence_SL3_0151_05,UnderFitting,1851-01,1851.0,1851-01-07,1851.0,Recommissioning,1833-10-09
http://www.example.com/myData/SL3_0151,HMS Cumberland,SL3_0151,1833,http://www.example.com/myData/presence_SL3_0151_07,PaidOff,1854-10-27,1854.0,1857-04-01,1857.0,Recommissioning,1833-10-09
http://www.example.com/myData/SL3_0151,HMS Cumberland,SL3_0151,1833,http://www.example.com/myData/presence_SL3_0151_08,InCommission,1857-04-01,1857.0,1858-08,1858.0,Repair,1833-10-09
http://www.example.com/myData/SL3_0151,HMS Cumberland,SL3_0151,1833,http://www.example.com/myData/presence_SL3_0151_09,UnderRepair,1858-08,1858.0,,,,1833-10-09
http://www.example.com/myData/SL3_0151,HMS Cumberland,SL3_0151,1833,http://www.example.com/myData/presence_SL3_0151_11,PaidOff,1859-08-05,1859.0,1859-10,1859.0,Recommissioning,1833-10-09
http://www.example.com/myData/SL3_0151,HMS Cumberland,SL3_0151,1833,http://www.example.com/myData/presence_SL3_0151_12,InNonCombatDuty,1859-10,1859.0,1863-04-14,1863.0,Recommissioning,1833-10-09
http://www.example.com/myData/SL3_0151,HMS Cumberland,SL3_0151,1833,http://www.example.com/myData/presence_SL3_0151_13,InNonCombatDuty,1863-04-14,1863.0,1865-05-18,1865.0,Recommissioning,1833-10-09
http://www.example.com/myData/SL3_0151,HMS Cumberland,SL3_0151,1833,http://www.example.com/myData/presence_SL3_0151_14,InNonCombatDuty,1865-05-18,1865.0,1869,1869.0,ShipConversion,1833-10-09
http://www.example.com/myData/SL3_0151,HMS Cumberland,SL3_0151,1833,http://www.example.com/myData/presence_SL3_0151_15,InNonCombatDuty,1869,1869.0,1889-02-17,1889.0,E6_Destruction,1833-10-09
http://www.example.com/myData/SL3_0151,HMS Cumberland,SL3_0151,1833,http://www.example.com/myData/presence_SL3_0151_16,BeingBrokenUp,1889-02-17,1889.0,1889,1889.0,E6_Destruction,1833-10-09
http://www.example.com/myData/SL4_0006,HMS Glatton,SL4_0006,1795,http://www.example.com/myData/presence_SL4_0006_02,UnderRepair,,,,,,1795-05-15
http://www.example.com/myData/SL4_0006,HMS Glatton,SL4_0006,1795,http://www.example.com/myData/presence_SL4_0006_05,UnderFitting,,,,,,1795-05-15
http://www.example.com/myData/SL4_0006,HMS Glatton,SL4_0006,1795,http://www.example.com/myData/presence_SL4_0006_10,UnderFitting,,,,,,1795-05-15
http://www.example.com/myData/SL4_0006,HMS Glatton,SL4_0006,1795,http://www.example.com/myData/presence_SL4_0006_01,InCommission,1795-05-15,1795.0,1801-07,1801.0,Fitting,1795-05-15
http://www.example.com/myData/SL4_0006,HMS Glatton,SL4_0006,1795,http://www.example.com/myData/presence_SL4_0006_03,InOrdinary,1801-07,1801.0,1802-05,1802.0,Recommissioning,1795-05-15
http://www.example.com/myData/SL4_0006,HMS Glatton,SL4_0006,1795,http://www.example.com/myData/presence_SL4_0006_04,InNonCombatDuty,1802-05,1802.0,1803-11,1803.0,Fitting,1795-05-15
http://www.example.com/myData/SL4_0006,HMS Glatton,SL4_0006,1795,http://www.example.com/myData/presence_SL4_0006_06,InOrdinary,1803-11,1803.0,1806-03,1806.0,Recommissioning,1795-05-15
http://www.example.com/myData/SL4_0006,HMS Glatton,SL4_0006,1795,http://www.example.com/myData/presence_SL4_0006_07,InCommission,1806-03,1806.0,1809-10,1809.0,Decommissioning,1795-05-15
http://www.example.com/myData/SL4_0006,HMS Glatton,SL4_0006,1795,http://www.example.com/myData/presence_SL4_0006_08,InOrdinary,1809-10,1809.0,1814,1814.0,ShipConversion,1795-05-15
http://www.example.com/myData/SL4_0006,HMS Glatton,SL4_0006,1795,http://www.example.com/myData/presence_SL4_0006_09,InNonCombatDuty,1814,1814.0,1830-04,1830.0,ShipConversion,1795-05-15
http://www.example.com/myData/SL4_0006,HMS Glatton,SL4_0006,1795,http://www.example.com/myData/presence_SL4_0006_11,InNonCombatDuty,1830-04,1830.0,1830-10,1830.0,E6_Destruction,1795-05-15
http://www.example.com/myData/SL4_0011,HMS Jupiter,SL4_0011,1810,http://www.example.com/myData/presence_SL4_0011_01,InOrdinary,1810-06-30,1810.0,1815-03,1815.0,FittingForSea,1810-06-30
http://www.example.com/myData/SL4_0011,HMS Jupiter,SL4_0011,1810,http://www.example.com/myData/presence_SL4_0011_04,InOrdinary,1815,1815.0,1821-07,1821.0,SmallRepair,1810-06-30
http://www.example.com/myData/SL4_0011,HMS Jupiter,SL4_0011,1810,http://www.example.com/myData/presence_SL4_0011_03,InCommission,1815,1815.0,1815,1815.0,Decommissioning,1810-06-30
http://www.example.com/myData/SL4_0011,HMS Jupiter,SL4_0011,1810,http://www.example.com/myData/presence_SL4_0011_02,UnderFitting,1815-03,1815.0,1815,1815.0,Commissioning,1810-06-30
http://www.example.com/myData/SL4_0011,HMS Jupiter,SL4_0011,1810,http://www.example.com/myData/presence_SL4_0011_05,UnderRepair,1821-07,1821.0,1822-05,1822.0,Fitting,1810-06-30
http://www.example.com/myData/SL4_0011,HMS Jupiter,SL4_0011,1810,http://www.example.com/myData/presence_SL4_0011_06,UnderFitting,1822-05,1822.0,1822-05,1822.0,Recommissioning,1810-06-30
http://www.example.com/myData/SL4_0011,HMS Jupiter,SL4_0011,1810,http://www.example.com/myData/presence_SL4_0011_07,InCommission,1822-05,1822.0,1827-05,1827.0,Decommissioning,1810-06-30
http://www.example.com/myData/SL4_0011,HMS Jupiter,SL4_0011,1810,http://www.example.com/myData/presence_SL4_0011_08,PaidOff,1827-05,1827.0,1831-08,1831.0,Fitting,1810-06-30
http://www.example.com/myData/SL4_0011,HMS Jupiter,SL4_0011,1810,http://www.example.com/myData/presence_SL4_0011_09,InNonCombatDuty,1831-08,1831.0,1832-04,1832.0,Fitting,1810-06-30
http://www.example.com/myData/SL4_0011,HMS Jupiter,SL4_0011,1810,http://www.example.com/myData/presence_SL4_0011_10,UnderFitting,1832-04,1832.0,1835-09,1835.0,Fitting,1810-06-30
http://www.example.com/myData/SL4_0011,HMS Jupiter,SL4_0011,1810,http://www.example.com/myData/presence_SL4_0011_11,InOrdinary,1832-04,1832.0,1835-09,1835.0,Fitting,1810-06-30
http://www.example.com/myData/SL4_0011,HMS Jupiter,SL4_0011,1810,http://www.example.com/myData/presence_SL4_0011_12,InCommission,1835-11,1835.0,1836-09-27,1836.0,Decommissioning,1810-06-30
http://www.example.com/myData/SL4_0011,HMS Jupiter,SL4_0011,1810,http://www.example.com/myData/presence_SL4_0011_13,PaidOff,1836-09-27,1836.0,1837-08,1837.0,Refit,1810-06-30
http://www.example.com/myData/SL4_0011,HMS Jupiter,SL4_0011,1810,http://www.example.com/myData/presence_SL4_0011_14,UnderRepair,1837-08,1837.0,1843-12-09,1843.0,Decommissioning,1810-06-30
http://www.example.com/myData/SL4_0011,HMS Jupiter,SL4_0011,1810,http://www.example.com/myData/presence_SL4_0011_15,InCommission,1837-09-23,1837.0,1843-12-09,1843.0,Decommissioning,1810-06-30
http://www.example.com/myData/SL4_0011,HMS Jupiter,SL4_0011,1810,http://www.example.com/myData/presence_SL4_0011_16,PaidOff,1843-12-09,1843.0,1846-04,1846.0,Fitting,1810-06-30
http://www.example.com/myData/SL4_0011,HMS Jupiter,SL4_0011,1810,http://www.example.com/myData/presence_SL4_0011_17,InNonCombatDuty,1846-04,1846.0,1869-10-13,1869.0,E6_Destruction,1810-06-30
http://www.example.com/myData/SL4_0016,HMS Egyptienne,SL4_0016,1801,http://www.example.com/myData/presence_SL4_0016_02,UnderFitting,,,,,,1801-09-02
http://www.example.com/myData/SL4_0016,HMS Egyptienne,SL4_0016,1801,http://www.example.com/myData/presence_SL4_0016_01,InCommission,1801-09-02,1801.0,1802-10,1802.0,Fitting,1801-09-02
http://www.example.com/myData/SL4_0016,HMS Egyptienne,SL4_0016,1801,http://www.example.com/myData/presence_SL4_0016_03,PaidOff,1802-10,1802.0,1803-04,1803.0,Commissioning,1801-09-02
http://www.example.com/myData/SL4_0016,HMS Egyptienne,SL4_0016,1801,http://www.example.com/myData/presence_SL4_0016_04,InCommission,1803-04,1803.0,1807-05-05,1807.0,Decommissioning,1801-09-02
http://www.example.com/myData/SL4_0016,HMS Egyptienne,SL4_0016,1801,http://www.example.com/myData/presence_SL4_0016_05,PaidOff,1807-05-05,1807.0,1807-05-06,1807.0,ShipConversion,1801-09-02
http://www.example.com/myData/SL4_0016,HMS Egyptienne,SL4_0016,1801,http://www.example.com/myData/presence_SL4_0016_06,InNonCombatDuty,1807-05-06,1807.0,1817-04-30,1817.0,E6_Destruction,1801-09-02
http://www.example.com/myData/SL4_0025,HMS Newcastle,SL4_0025,1813,http://www.example.com/myData/presence_SL4_0025_05,UnderFitting,,,,,,1813-05-06
http://www.example.com/myData/SL4_0025,HMS Newcastle,SL4_0025,1813,http://www.example.com/myData/presence_SL4_0025_08,UnderRepair,,,,,,1813-05-06
http://www.example.com/myData/SL4_0025,HMS Newcastle,SL4_0025,1813,http://www.example.com/myData/presence_SL4_0025_10,UnderFitting,,,,,,1813-05-06
http://www.example.com/myData/SL4_0025,HMS Newcastle,SL4_0025,1813,http://www.example.com/myData/presence_SL4_0025_13,UnderRepair,,,,,,1813-05-06
http://www.example.com/myData/SL4_0025,HMS Newcastle,SL4_0025,1813,http://www.example.com/myData/presence_SL4_0025_01,UnderFitting,1813-05-06,1813.0,1813-11,1813.0,Commissioning,1813-05-06
http://www.example.com/myData/SL4_0025,HMS Newcastle,SL4_0025,1813,http://www.example.com/myData/presence_SL4_0025_02,InCommission,1813-11,1813.0,1815-09,1815.0,Decommissioning,1813-05-06
http://www.example.com/myData/SL4_0025,HMS Newcastle,SL4_0025,1813,http://www.example.com/myData/presence_SL4_0025_04,InCommission,1815-09-28,1815.0,1815-10,1815.0,FittingForSea,1813-05-06
http://www.example.com/myData/SL4_0025,HMS Newcastle,SL4_0025,1813,http://www.example.com/myData/presence_SL4_0025_03,PaidOff,1815-09,1815.0,1815-09-28,1815.0,Recommissioning,1813-05-06
http://www.example.com/myData/SL4_0025,HMS Newcastle,SL4_0025,1813,http://www.example.com/myData/presence_SL4_0025_06,InCommission,1815-10,1815.0,1817-09-10,1817.0,Decommissioning,1813-05-06
http://www.example.com/myData/SL4_0025,HMS Newcastle,SL4_0025,1813,http://www.example.com/myData/presence_SL4_0025_07,PaidOff,1817-09-10,1817.0,1818-04,1818.0,SmallRepair,1813-05-06
http://www.example.com/myData/SL4_0025,HMS Newcastle,SL4_0025,1813,http://www.example.com/myData/presence_SL4_0025_09,InOrdinary,1818-04,1818.0,1818-11-26,1818.0,Recommissioning,1813-05-06
http://www.example.com/myData/SL4_0025,HMS Newcastle,SL4_0025,1813,http://www.example.com/myData/presence_SL4_0025_11,InCommission,1818-11-26,1818.0,1822-01,1822.0,Decommissioning,1813-05-06
http://www.example.com/myData/SL4_0025,HMS Newcastle,SL4_0025,1813,http://www.example.com/myData/presence_SL4_0025_12,PaidOff,1822-01,1822.0,1824-04,1824.0,ShipConversion,1813-05-06
http://www.example.com/myData/SL4_0025,HMS Newcastle,SL4_0025,1813,http://www.example.com/myData/presence_SL4_0025_14,InNonCombatDuty,1824-04,1824.0,1850-06-12,1850.0,E8_Acquisition,1813-05-06
http://www.example.com/myData/SL4_0038,HMS Barham,SL4_0038,1826,http://www.example.com/myData/presence_SL4_0038_01,UnderFitting,1826-05-31,1826.0,1830-08,1830.0,Decommissioning,1826-05-31
http://www.example.com/myData/SL4_0038,HMS Barham,SL4_0038,1826,http://www.example.com/myData/presence_SL4_0038_02,InCommission,1826-08-30,1826.0,1830-08,1830.0,Decommissioning,1826-05-31
http://www.example.com/myData/SL4_0038,HMS Barham,SL4_0038,1826,http://www.example.com/myData/presence_SL4_0038_03,PaidOff,1830-08,1830.0,1830-09,1830.0,FittingForSea,1826-05-31
http://www.example.com/myData/SL4_0038,HMS Barham,SL4_0038,1826,http://www.example.com/myData/presence_SL4_0038_04,UnderFitting,1830-09,1830.0,1831-03-09,1831.0,Recommissioning,1826-05-31
http://www.example.com/myData/SL4_0038,HMS Barham,SL4_0038,1826,http://www.example.com/myData/presence_SL4_0038_05,InCommission,1831-03-09,1831.0,1839-04,1839.0,Decommissioning,1826-05-31
http://www.example.com/myData/SL4_0038,HMS Barham,SL4_0038,1826,http://www.example.com/myData/presence_SL4_0038_06,PaidOff,1839-04,1839.0,1840-03,1840.0,E6_Destruction,1826-05-31
http://www.example.com/myData/SL4_0047,HMS Vernon,SL4_0047,1831,http://www.example.com/myData/presence_SL4_0047_03,UnderFitting,,,,,,1831-08-24
http://www.example.com/myData/SL4_0047,HMS Vernon,SL4_0047,1831,http://www.example.com/myData/presence_SL4_0047_08,UnderFitting,,,,,,1831-08-24
http://www.example.com/myData/SL4_0047,HMS Vernon,SL4_0047,1831,http://www.example.com/myData/presence_SL4_0047_11,UnderFitting,,,,,,1831-08-24
http://www.example.com/myData/SL4_0047,HMS Vernon,SL4_0047,1831,http://www.example.com/myData/presence_SL4_0047_01,InCommission,1832-07-29,1832.0,1832,1832.0,Decommissioning,1831-08-24
http://www.example.com/myData/SL4_0047,HMS Vernon,SL4_0047,1831,http://www.example.com/myData/presence_SL4_0047_02,PaidOff,1832,1832.0,1832-12,1832.0,Fitting,1831-08-24
http://www.example.com/myData/SL4_0047,HMS Vernon,SL4_0047,1831,http://www.example.com/myData/presence_SL4_0047_04,InCommission,1832-12,1832.0,1837-03,1837.0,Decommissioning,1831-08-24
http://www.example.com/myData/SL4_0047,HMS Vernon,SL4_0047,1831,http://www.example.com/myData/presence_SL4_0047_05,PaidOff,1837-03,1837.0,1837-04,1837.0,Repair,1831-08-24
http://www.example.com/myData/SL4_0047,HMS Vernon,SL4_0047,1831,http://www.example.com/myData/presence_SL4_0047_06,UnderRepair,1837-04,1837.0,1840-10,1840.0,FittingForSea,1831-08-24
http://www.example.com/myData/SL4_0047,HMS Vernon,SL4_0047,1831,http://www.example.com/myData/presence_SL4_0047_07,InOrdinary,1837-04,1837.0,1840-10,1840.0,FittingForSea,1831-08-24
http://www.example.com/myData/SL4_0047,HMS Vernon,SL4_0047,1831,http://www.example.com/myData/presence_SL4_0047_09,InCommission,1840-10,1840.0,1844-05-22,1844.0,Decommissioning,1831-08-24
http://www.example.com/myData/SL4_0047,HMS Vernon,SL4_0047,1831,http://www.example.com/myData/presence_SL4_0047_10,PaidOff,1844-05-22,1844.0,1844-06,1844.0,FittingForSea,1831-08-24
http://www.example.com/myData/SL4_0047,HMS Vernon,SL4_0047,1831,http://www.example.com/myData/presence_SL4_0047_12,InCommission,1844-06,1844.0,1848-11,1848.0,LargeRepair,1831-08-24
http://www.example.com/myData/SL4_0047,HMS Vernon,SL4_0047,1831,http://www.example.com/myData/presence_SL4_0047_13,UnderRepair,1848-11,1848.0,1863-03,1863.0,ShipConversion,1831-08-24
http://www.example.com/myData/SL4_0047,HMS Vernon,SL4_0047,1831,http://www.example.com/myData/presence_SL4_0047_14,InOrdinary,1848-11,1848.0,1863-03,1863.0,ShipConversion,1831-08-24
http://www.example.com/myData/SL4_0047,HMS Vernon,SL4_0047,1831,http://www.example.com/myData/presence_SL4_0047_15,InNonCombatDuty,1863-03,1863.0,1873-04,1873.0,Fitting,1831-08-24
http://www.example.com/myData/SL4_0047,HMS Vernon,SL4_0047,1831,http://www.example.com/myData/presence_SL4_0047_16,PaidOff,1873-04,1873.0,1876-05,1876.0,Recommissioning,1831-08-24
http://www.example.com/myData/SL4_0047,HMS Vernon,SL4_0047,1831,http://www.example.com/myData/presence_SL4_0047_17,InNonCombatDuty,1876-05,1876.0,1923-09-14,1923.0,E8_Acquisition,1831-08-24
http://www.example.com/myData/SL4_0049,HMS Grampus,SL4_0049,1845,http://www.example.com/myData/presence_SL4_0049_01,UnderFitting,,,1845-11-15,1845.0,Recommissioning,1845-05-23
http://www.example.com/myData/SL4_0049,HMS Grampus,SL4_0049,1845,http://www.example.com/myData/presence_SL4_0049_02,InCommission,1845-11-15,1845.0,1848-10-20,1848.0,Decommissioning,1845-05-23
http://www.example.com/myData/SL4_0049,HMS Grampus,SL4_0049,1845,http://www.example.com/myData/presence_SL4_0049_03,PaidOff,1848-10-20,1848.0,1856,1856.0,ShipConversion,1845-05-23
http://www.example.com/myData/SL4_0049,HMS Grampus,SL4_0049,1845,http://www.example.com/myData/presence_SL4_0049_04,InNonCombatDuty,1856,1856.0,1866-11,1866.0,Fitting,1845-05-23
http://www.example.com/myData/SL4_0049,HMS Grampus,SL4_0049,1845,http://www.example.com/myData/presence_SL4_0049_05,InNonCombatDuty,1866-11,1866.0,1883-12,1883.0,ShipConversion,1845-05-23
http://www.example.com/myData/SL4_0049,HMS Grampus,SL4_0049,1845,http://www.example.com/myData/presence_SL4_0049_06,InNonCombatDuty,1883-12,1883.0,1897-05-10,1897.0,E8_Acquisition,1845-05-23
http://www.example.com/myData/SL4_0059,HMS Hogue,SL4_0059,1845,http://www.example.com/myData/presence_SL4_0059_03,UnderRepair,,,,,,1845-12-01
http://www.example.com/myData/SL4_0059,HMS Hogue,SL4_0059,1845,http://www.example.com/myData/presence_SL4_0059_01,InCommission,1849-06-19,1849.0,1856-05-24,1856.0,Decommissioning,1845-12-01
http://www.example.com/myData/SL4_0059,HMS Hogue,SL4_0059,1845,http://www.example.com/myData/presence_SL4_0059_02,InCommission,1856-05-24,1856.0,1858-03,1858.0,Fitting,1845-12-01
http://www.example.com/myData/SL4_0059,HMS Hogue,SL4_0059,1845,http://www.example.com/myData/presence_SL4_0059_04,InNonCombatDuty,1858-03,1858.0,1864-02-28,1864.0,Decommissioning,1845-12-01
http://www.example.com/myData/SL4_0059,HMS Hogue,SL4_0059,1845,http://www.example.com/myData/presence_SL4_0059_05,PaidOff,1864-02-28,1864.0,1865,1865.0,E6_Destruction,1845-12-01
http://www.example.com/myData/SL4_0069,HMS Topaze,SL4_0069,1852,http://www.example.com/myData/presence_SL4_0069_01,UnderFitting,1852-03-27,1852.0,1858-05-12,1858.0,FittingForSea,1852-03-27
http://www.example.com/myData/SL4_0069,HMS Topaze,SL4_0069,1852,http://www.example.com/myData/presence_SL4_0069_02,InCommission,1858-05-12,1858.0,1863-12-31,1863.0,Decommissioning,1852-03-27
http://www.example.com/myData/SL4_0069,HMS Topaze,SL4_0069,1852,http://www.example.com/myData/presence_SL4_0069_03,PaidOff,1863-12-31,1863.0,1866-01-26,1866.0,Recommissioning,1852-03-27
http://www.example.com/myData/SL4_0069,HMS Topaze,SL4_0069,1852,http://www.example.com/myData/presence_SL4_0069_04,InCommission,1866-01-26,1866.0,1869-09-01,1869.0,Decommissioning,1852-03-27
http://www.example.com/myData/SL4_0069,HMS Topaze,SL4_0069,1852,http://www.example.com/myData/presence_SL4_0069_05,PaidOff,1869-09-01,1869.0,1871-06-14,1871.0,Recommissioning,1852-03-27
http://www.example.com/myData/SL4_0069,HMS Topaze,SL4_0069,1852,http://www.example.com/myData/presence_SL4_0069_06,InCommission,1871-06-14,1871.0,1877-05-22,1877.0,Decommissioning,1852-03-27
http://www.example.com/myData/SL4_0069,HMS Topaze,SL4_0069,1852,http://www.example.com/myData/presence_SL4_0069_07,PaidOff,1877-05-22,1877.0,1877-07-17,1877.0,Recommissioning,1852-03-27
